filename, x_spacing, y_spacing, z_spacing
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-3-Nodule_004.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-3-Nodule_005.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-3-Nodule_011.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-4-10040.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-4-10044.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-4-10049.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-4-10052.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-4-10057.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-4-10062.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0229-ROI-annotator-4-10067.hdr, 0.761719, 0.761719, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0230-ROI-annotator-1-174023.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0230-ROI-annotator-1-174641.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0230-ROI-annotator-1-174642.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0230-ROI-annotator-3-172273.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0230-ROI-annotator-3-172276.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0230-ROI-annotator-4-Nodule_001.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0231-ROI-annotator-1-174488.hdr, 0.859375, 0.859375, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0231-ROI-annotator-4-186420.hdr, 0.859375, 0.859375, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0234-ROI-annotator-1-2.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0234-ROI-annotator-2-163289.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0234-ROI-annotator-3-161380.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0234-ROI-annotator-4-Nodule_001.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0235-ROI-annotator-1-6.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0235-ROI-annotator-2-163221.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0235-ROI-annotator-2-163228.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0235-ROI-annotator-3-160738.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0235-ROI-annotator-4-Nodule_002.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0235-ROI-annotator-4-Nodule_003.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0235-ROI-annotator-4-Nodule_007.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0236-ROI-annotator-1-0.hdr, 0.625, 0.625, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0236-ROI-annotator-2-171373.hdr, 0.625, 0.625, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0236-ROI-annotator-3-168238.hdr, 0.625, 0.625, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0236-ROI-annotator-3-184217.hdr, 0.625, 0.625, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0236-ROI-annotator-4-Nodule_001.hdr, 0.625, 0.625, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-1-2.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-1-3.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-2-163574.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-2-163578.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-2-166180.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-3-168014.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-3-168018.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-3-178031.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-4-Nodule_001.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0237-ROI-annotator-4-Nodule_004.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-1-Nodule_001.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-1-Nodule_002.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-2-5983.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-2-5990.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-2-5991.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-3-10082.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-3-10085.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-4-IL057_123465.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-4-IL057_131657.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0240-ROI-annotator-4-IL057_131658.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-1-Nodule_005.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-1-Nodule_007.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-1-Nodule_010.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-2-09911.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-2-09918.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-2-10265.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-3-IL057_123281.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-3-IL057_123283.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-3-IL057_123289.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-3-IL057_123290.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-3-IL057_123293.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-4-8102.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0241-ROI-annotator-4-8109.hdr, 0.683594, 0.683594, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0242-ROI-annotator-1-0.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0242-ROI-annotator-2-163300.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0242-ROI-annotator-3-161388.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0242-ROI-annotator-4-Nodule_001.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-1-174322.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-1-174326.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-1-174855.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-2-0.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-2-1.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-2-2.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-3-Nodule_001.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-3-Nodule_002.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-4-172507.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-4-172511.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0244-ROI-annotator-4-172514.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0246-ROI-annotator-1-174067.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0246-ROI-annotator-2-1.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0246-ROI-annotator-3-172317.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0246-ROI-annotator-4-Nodule_001.hdr, 0.78125, 0.78125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0247-ROI-annotator-1-177237.hdr, 0.625, 0.625, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0247-ROI-annotator-3-172283.hdr, 0.625, 0.625, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0249-ROI-annotator-1-1.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0249-ROI-annotator-2-171510.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0249-ROI-annotator-2-173203.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0249-ROI-annotator-3-168155.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0249-ROI-annotator-3-168159.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0249-ROI-annotator-4-Nodule_001.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0249-ROI-annotator-4-Nodule_002.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0249-ROI-annotator-4-Nodule_003.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-1-2.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-1-3.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-2-163602.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-2-163607.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-2-163608.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-3-168041.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-3-168044.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-3-168047.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-4-Nodule_001.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0250-ROI-annotator-4-Nodule_002.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0251-ROI-annotator-1-174438.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0251-ROI-annotator-2-0.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0251-ROI-annotator-3-Nodule_001.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0251-ROI-annotator-4-172618.hdr, 0.820312, 0.820312, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0252-ROI-annotator-1-174001.hdr, 0.859375, 0.859375, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0252-ROI-annotator-2-0.hdr, 0.859375, 0.859375, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0252-ROI-annotator-3-172251.hdr, 0.859375, 0.859375, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0252-ROI-annotator-4-Nodule_001.hdr, 0.859375, 0.859375, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0252-ROI-annotator-4-Nodule_002.hdr, 0.859375, 0.859375, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0254-ROI-annotator-1-6.hdr, 0.585938, 0.585938, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0254-ROI-annotator-2-161392.hdr, 0.585938, 0.585938, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0254-ROI-annotator-2-161778.hdr, 0.585938, 0.585938, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0254-ROI-annotator-3-163305.hdr, 0.585938, 0.585938, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0254-ROI-annotator-3-163309.hdr, 0.585938, 0.585938, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0254-ROI-annotator-3-173208.hdr, 0.585938, 0.585938, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0254-ROI-annotator-4-Nodule_001.hdr, 0.585938, 0.585938, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0254-ROI-annotator-4-Nodule_003.hdr, 0.585938, 0.585938, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0255-ROI-annotator-1-174098.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0255-ROI-annotator-1-174100.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0255-ROI-annotator-2-0.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0255-ROI-annotator-2-1.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0255-ROI-annotator-3-172346.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0255-ROI-annotator-3-172352.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0255-ROI-annotator-4-Nodule_002.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0255-ROI-annotator-4-Nodule_004.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0258-ROI-annotator-1-0.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0258-ROI-annotator-1-4.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0258-ROI-annotator-2-171563.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0258-ROI-annotator-2-171567.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0258-ROI-annotator-3-168169.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0258-ROI-annotator-3-168173.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0258-ROI-annotator-4-Nodule_002.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0258-ROI-annotator-4-Nodule_003.hdr, 0.703125, 0.703125, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0259-ROI-annotator-1-10076.hdr, 0.742188, 0.742188, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0259-ROI-annotator-2-1687.hdr, 0.742188, 0.742188, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0259-ROI-annotator-3-IL057_123458.hdr, 0.742188, 0.742188, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0259-ROI-annotator-4-Nodule_001.hdr, 0.742188, 0.742188, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-1-0.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-1-8.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-2-163425.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-2-163430.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-2-163436.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-3-167864.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-3-167867.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-3-167869.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-3-178030.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-4-Nodule_001.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-4-Nodule_002.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0260-ROI-annotator-4-Nodule_003.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0262-ROI-annotator-1-9827.hdr, 0.626953, 0.626953, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0262-ROI-annotator-2-Nodule_001.hdr, 0.626953, 0.626953, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0262-ROI-annotator-3-61867.hdr, 0.626953, 0.626953, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0262-ROI-annotator-4-IL057_157625.hdr, 0.626953, 0.626953, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0263-ROI-annotator-1-7760.hdr, 0.742188, 0.742188, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0263-ROI-annotator-2-10186.hdr, 0.742188, 0.742188, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0263-ROI-annotator-3-IL057_123565.hdr, 0.742188, 0.742188, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0263-ROI-annotator-4-Nodule_001.hdr, 0.742188, 0.742188, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0264-ROI-annotator-1-6.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0264-ROI-annotator-1-7.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0264-ROI-annotator-2-167905.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0264-ROI-annotator-2-167908.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0264-ROI-annotator-3-Nodule_004.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0264-ROI-annotator-3-Nodule_005.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0264-ROI-annotator-4-163466.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0264-ROI-annotator-4-163468.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0265-ROI-annotator-1-0.hdr, 0.78125, 0.78125, 2.5
