file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-1-Nodule_003-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-1-Nodule_004-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-2-IL057_123893-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-2-IL057_123912-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-2-IL057_132683-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-3-MI014_16178-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-3-MI014_16223-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-3-MI014_16224-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-4-0-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-4-13-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0004-4-14-ROI.hdrspacing, 0.822266, 0.822266, 0.822266
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-1-Nodule_001-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-1-Nodule_002-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-1-Nodule_003-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-1-Nodule_004-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-1-Nodule_005-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-1-Nodule_006-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-2-IL057_123066-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-2-IL057_123070-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-2-IL057_123085-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-3-MI014_11875-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-3-MI014_11876-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-3-MI014_11882-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-3-MI014_11883-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-3-MI014_11884-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-3-MI014_11887-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-3-MI014_11888-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-4-0-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-4-10-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-4-1-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-4-2-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-4-3-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-4-5-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-4-6-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0005-4-9-ROI.hdrspacing, 0.664062, 0.664062, 0.664062
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-1-Nodule_001-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-1-Nodule_002-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-1-Nodule_003-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-1-Nodule_004-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-1-Nodule_005-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-1-Nodule_006-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-1-Nodule_007-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-1-Nodule_008-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-1-Nodule_009-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-2-IL057_127062-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-2-IL057_127069-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-2-IL057_127072-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-2-IL057_127076-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-2-IL057_127104-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-2-IL057_127105-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-3-MI014_16317-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-3-MI014_16330-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-3-MI014_16333-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-3-MI014_16350-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-3-MI014_16351-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-3-MI014_16360-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-3-MI014_16363-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-0-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-10-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-11-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-15-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-17-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-2-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-3-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-5-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-6-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-8-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0006-4-9-ROI.hdrspacing, 0.625, 0.625, 0.625
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0007-1-Nodule_001-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0007-2-IL057_159745-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0007-2-IL057_159747-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0007-3-MI014_19564-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0007-4-0-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-1-Nodule_001-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-1-Nodule_002-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-1-Nodule_003-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-1-Nodule_004-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-2-IL057_123088-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-2-IL057_123092-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-2-IL057_128326-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-3-MI014_11894-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-3-MI014_11895-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-3-MI014_11909-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-4-0-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-4-3-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0008-4-4-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-1-Nodule_001-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-1-Nodule_002-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-1-Nodule_003-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-1-Nodule_004-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-1-Nodule_005-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-1-Nodule_006-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-1-Nodule_007-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-1-Nodule_008-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-2-IL057_122962-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-3-MI014_17484-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-3-MI014_17485-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-3-MI014_17486-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-3-MI014_17487-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-3-MI014_17488-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-3-MI014_17490-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-3-MI014_17493-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-3-MI014_17494-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-4-2-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0009-4-4-ROI.hdrspacing, 0.78125, 0.78125, 0.78125
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-1-Nodule_001-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-1-Nodule_002-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-1-Nodule_003-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-1-Nodule_004-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-1-Nodule_005-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-1-Nodule_006-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-2-IL057_122791-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-3-MI014_17415-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-3-MI014_17417-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-3-MI014_17418-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-3-MI014_17422-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-3-MI014_17424-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-4-0-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-4-1-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-4-3-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0010-4-4-ROI.hdrspacing, 0.878906, 0.878906, 0.878906
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_001-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_002-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_003-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_004-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_005-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_006-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_007-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_008-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_009-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-1-Nodule_010-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-2-IL057_127140-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-2-IL057_127146-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-2-IL057_127156-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-2-IL057_127162-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-2-IL057_162110-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-3-MI014_17614-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-3-MI014_17625-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-3-MI014_17632-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-3-MI014_17637-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-3-MI014_17639-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-3-MI014_17646-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-3-MI014_17647-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-3-MI014_17648-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
file /media/mario/DATAPART1/LIDC_resample/LIDC_resampled_ROI/0011-3-MI014_17649-ROI.hdrspacing, 0.742188, 0.742188, 0.742188
